OMXH Shortlist – full table : generated 2025-11-17 16:00 UTC

LEGEND / HOW TO READ
- Edge v6 = all formulas (blended).
- Edge v4 = base formulas.
- Edge (NoVol) = without volume factors.
- Prob Up (Anchor) = anchor model probability.
- P(Up) Mkv1 / Mkv2 = Markov 1st and 2nd order probabilities.
- R²(40d) = log-trend R² (1 = clean trend, 0 = random).
- Hurst (>0.5) = trending tendency.
- IBS = intraday bar position of close (smaller is better).
- RSI2 = short-term RSI (smaller is better).
- Overhead (≤+1 ATR) = number of prior swing-highs within +1 ATR overhead (smaller is better).
- Weekly Bull = weekly EMA(10) > EMA(20).
- M-FibBonus / KeyLvlBonus = extra score from nearby Fib/key levels.
- RVOL20 = relative 20-day volume.
- ATR% = ATR / Close.

TRADING PLAN (compact)
1) Buy only if Weekly Bull = True and Edge v6 ≥ 30.
2) Prefer setups with RSI2 ≤ 20 and IBS ≤ 0.40 (dips in uptrend).
3) Require Overhead ≤ 2, ATR% 1–4%, RVOL20 ≥ 0.9.
4) Bonus if near M-Fib/KeyLvl (≤0.35 ATR) and NR7+Inside setup.
5) Sell/trim when RSI2 ≥ 90 or R² breaks down and Hurst < 0.45.

=== Ranked (v6 blended score (default)) ===  (wrapped ≤1000000 chars)
Ticker | Edge v6 | Edge v4 | Edge (NoVol) | Prob Up (Anchor) | P(Up) Mkv1 | P(Up) Mkv2 | Analogs | Weekly Bull | IBS   | R²(40d) | RSI2  | Hurst | PermEnt | DomCycle | M-Fib | M-FibBonus | KeyLvlBonus | KeyHits                                 | FibRet   | FibScore | Overhead (≤+1 ATR) | Close   | ATR%  | RVOL20 | ADV20 €       
CVI    |   18.27 |   11.83 |         2.33 |            58.5% |      52.3% |      50.8% |      80 |        True | 0.646 |   0.089 |  73.8 | 1.001 |   0.939 |        5 |   nan |        0.0 |         4.7 |    PivotClose:37.1100;PivotHigh:37.0600 |    0.000 |      0.0 |                  5 |   37.11 |  4.2% |   0.50 |     45,539,696
KAR    |   18.26 |   13.33 |        22.32 |            46.7% |      49.6% |      49.2% |      13 |        True | 0.939 |   0.781 |  87.4 | 1.016 |   0.943 |        5 | 0.618 |        5.1 |         4.7 |      PivotLow:25.6800;PivotHigh:25.7100 |    0.000 |      0.0 |                  1 |   25.68 |  2.9% |   0.78 |     24,596,864
PJT    |   18.26 |   15.67 |        35.86 |            53.3% |      54.2% |      54.9% |      13 |        True | 0.877 |   0.537 |  38.9 | 0.995 |   0.926 |        5 |   nan |        0.0 |         4.5 |  PivotClose:166.7500;PivotHigh:167.0300 |    0.000 |      0.0 |                  1 |  166.75 |  3.0% |   0.55 |     41,703,244
HI     |   18.24 |   11.74 |         8.71 |            48.4% |      51.8% |      51.0% |     252 |        True | 0.444 |   0.748 |  24.7 | 1.007 |   0.943 |        5 |   nan |        0.0 |         2.8 |     PivotClose:31.6400;PivotLow:31.6000 |    0.000 |      0.0 |                  2 |   31.64 |  0.5% |   0.49 |     44,943,741
UNH    |   18.24 |   18.14 |         7.86 |            71.4% |      54.5% |      56.2% |      12 |       False | 0.177 |   0.252 |  20.7 | 0.987 |   0.930 |        5 |   nan |        0.0 |         3.4 |           Round:322.0000;Round:321.0000 |    1.158 |      0.0 |                  0 |  321.86 |  3.2% |   0.95 |  3,115,610,133
LRCX   |   18.18 |   14.56 |        19.00 |            44.4% |      54.2% |      55.3% |      16 |        True | 0.381 |   0.741 |   9.6 | 1.007 |   0.936 |        5 |   nan |        0.0 |         3.1 |           Round:148.0000;Round:149.0000 |   -0.388 |      0.0 |                  1 |  148.26 |  4.9% |   1.36 |  1,719,506,528
WT     |   18.15 |   11.73 |        19.00 |            40.9% |      48.7% |      48.3% |     108 |        True | 0.050 |   0.955 |   6.4 | 0.995 |   0.941 |        5 | 0.500 |        5.2 |         4.7 |     PivotClose:11.2300;PivotLow:11.2200 |    0.000 |      0.0 |                  0 |   11.23 |  2.8% |   0.75 |     35,626,963
POWL   |   18.10 |   14.18 |        12.36 |            47.7% |      48.8% |      46.0% |      42 |        True | 0.838 |   0.672 |  10.8 | 1.005 |   0.936 |        5 |   nan |        0.0 |         5.2 |      EMA50:330.3306;PivotClose:329.6600 |    0.000 |      0.0 |                  0 |  329.66 |  7.4% |   0.98 |     85,395,218
PLD    |   18.07 |   13.75 |        13.75 |            47.2% |      53.9% |      51.7% |      87 |        True | 0.068 |   0.674 |  10.1 | 1.007 |   0.945 |        5 |   nan |        0.0 |         4.4 |   PivotClose:122.8300;PivotLow:122.6700 |    0.000 |      0.0 |                  0 |  122.83 |  1.7% |   1.18 |    385,807,383
WTRG   |   17.96 |   11.00 |         0.00 |            50.0% |      51.6% |      51.4% |      28 |        True | 0.174 |   0.056 |  54.1 | 1.002 |   0.945 |        5 |   nan |        0.0 |         5.3 |        EMA20:39.6498;PivotClose:39.6700 |    0.000 |      0.0 |                  3 |   39.67 |  2.3% |   0.91 |     91,443,203
A      |   17.92 |   11.08 |        14.44 |            51.4% |      54.1% |      56.1% |      35 |        True | 0.663 |   0.727 |  27.7 | 1.002 |   0.942 |        5 |   nan |        0.0 |         2.2 |           Round:147.0000;Round:146.0000 |    0.349 |      8.9 |                  5 |  146.82 |  2.6% |   0.86 |    222,719,569
TROW   |   17.88 |    9.46 |        21.00 |            48.1% |      53.9% |      54.7% |      50 |        True | 0.095 |   0.074 |  13.8 | 1.023 |   0.942 |        5 | 0.500 |        5.1 |         5.0 | PivotClose:101.7200;PivotClose:101.7100 |    0.000 |      0.0 |                  1 |  101.72 |  2.0% |   1.00 |    159,642,133
UPS    |   17.76 |    9.86 |         0.00 |            62.3% |      50.1% |      50.5% |      67 |       False | 0.529 |   0.771 |  68.0 | 1.014 |   0.938 |        5 |   nan |        0.0 |         4.4 |        PivotClose:95.9800;Round:96.0000 |    0.000 |      0.0 |                  3 |   95.98 |  2.4% |   0.78 |    779,598,791
KR     |   17.73 |   14.47 |         0.00 |            70.6% |      50.8% |      49.2% |      32 |       False | 0.852 |   0.058 |  97.1 | 1.023 |   0.939 |        5 | 0.500 |        0.4 |         5.5 |        EMA50:66.7103;PivotClose:66.7100 |    0.000 |      0.0 |                  1 |   66.71 |  1.9% |   0.88 |    396,876,604
ZWS    |   17.70 |   16.60 |        16.82 |            53.2% |      51.9% |      53.4% |      75 |        True | 0.437 |   0.075 |   7.3 | 1.013 |   0.934 |        5 |   nan |        0.0 |         3.0 |          Round:46.0000;PivotLow:46.2200 |    3.575 |      0.0 |                  1 |   46.08 |  2.5% |   0.80 |     40,309,259
INSW   |   17.64 |    9.67 |         2.92 |            53.3% |      51.1% |      50.6% |      13 |        True | 1.000 |   0.539 |  90.2 | 1.013 |   0.937 |        5 |   nan |        0.0 |         4.4 |         PivotHigh:53.9800;Round:54.0000 |    0.000 |      0.0 |                  2 |   53.98 |  2.8% |   0.85 |     25,051,436
NGVT   |   17.53 |   17.80 |        21.70 |            56.0% |      51.6% |      55.7% |      23 |        True | 0.347 |   0.407 |  37.7 | 1.016 |   0.940 |        5 |   nan |        0.0 |         3.4 |        PivotClose:49.3700;Round:49.0000 |    0.000 |      0.0 |                  1 |   49.37 |  4.6% |   1.39 |     14,537,541
NI     |   17.47 |    9.90 |        19.28 |            52.4% |      54.6% |      54.8% |      19 |        True | 0.737 |   0.074 |  11.5 | 0.982 |   0.938 |        5 | 0.786 |        5.2 |         3.8 |        PivotClose:42.8800;EMA50:42.7372 |    0.000 |      0.0 |                  2 |   42.88 |  2.0% |   0.69 |    207,894,460
GNW    |   17.46 |   16.00 |        16.00 |            50.0% |      48.6% |      48.8% |      14 |        True | 0.773 |   0.679 |  69.3 | 1.005 |   0.935 |        5 | 0.786 |        1.3 |         5.1 |          EMA50:8.5383;PivotClose:8.5300 |    0.000 |      0.0 |                  1 |    8.53 |  2.4% |   1.10 |     38,427,513
CME    |   17.45 |    9.25 |         3.57 |            52.8% |      51.5% |      51.8% |     229 |        True | 0.816 |   0.335 |  99.9 | 1.014 |   0.942 |        5 |   nan |        0.0 |         4.5 |      PivotClose:285.0400;Round:285.0000 |    0.000 |      0.0 |                  1 |  285.04 |  1.9% |   1.80 |    502,598,209
COLL   |   17.44 |    9.36 |        14.74 |            45.5% |      49.9% |      51.0% |      20 |        True | 0.653 |   0.483 |  52.9 | 1.020 |   0.934 |        5 |   nan |        0.0 |         3.0 |          Round:46.0000;PivotLow:45.6750 |   -0.412 |      0.0 |                  0 |   45.98 |  4.0% |   0.65 |     20,092,514
TDC    |   17.43 |    9.26 |         8.15 |            49.1% |      49.7% |      50.4% |     161 |        True | 1.000 |   0.300 |  42.7 | 1.005 |   0.937 |        5 | 0.618 |        1.3 |         3.5 |       PivotLow:27.1400;PivotLow:27.1300 |    2.125 |      0.0 |                  1 |   27.24 |  4.2% |   0.81 |     43,591,646
BRC    |   17.41 |   15.80 |        15.88 |            56.0% |      51.7% |      51.0% |      23 |        True | 0.320 |   0.076 |  18.6 | 1.020 |   0.947 |        5 |   nan |        0.0 |         4.0 |        PivotClose:74.8800;Round:75.0000 |    0.000 |      0.0 |                  0 |   74.88 |  2.1% |   1.30 |     13,938,826
BXP    |   17.40 |   16.64 |        23.00 |            54.5% |      52.4% |      54.5% |      20 |        True | 0.561 |   0.453 |  18.1 | 0.996 |   0.931 |        5 |   nan |        0.0 |         3.0 |        PivotClose:70.6400;Round:71.0000 |    0.000 |      0.0 |                  0 |   70.64 |  2.2% |   0.63 |    120,635,789
WAT    |   17.39 |    9.68 |        11.00 |            42.1% |      50.6% |      50.2% |      17 |        True | 0.508 |   0.901 |  33.6 | 1.009 |   0.942 |        5 |   nan |        0.0 |         4.3 |      PivotClose:379.4000;Round:379.0000 |    0.000 |      0.0 |                  1 |  379.40 |  2.9% |   0.97 |    235,907,787
AWI    |   17.37 |   18.08 |        17.08 |            55.1% |      50.1% |      49.4% |      47 |        True | 0.269 |   0.231 |   3.0 | 1.001 |   0.925 |        5 |   nan |        0.0 |         3.9 |      PivotClose:182.6600;Round:183.0000 |    0.000 |      0.0 |                  0 |  182.66 |  2.1% |   0.94 |     66,033,867
DXPE   |   17.34 |   15.35 |        15.45 |            52.9% |      50.1% |      50.6% |      15 |        True | 0.900 |   0.387 |  34.1 | 1.015 |   0.944 |        5 | 0.382 |        3.4 |         3.1 |             Round:91.0000;Round:90.0000 |    0.228 |      4.9 |                  0 |   90.71 |  8.4% |   2.18 |     20,716,383
RTX    |   17.34 |   10.00 |         8.81 |            50.0% |      51.1% |      51.3% |      28 |        True | 0.839 |   0.530 |  44.8 | 1.015 |   0.939 |        5 |   nan |        0.0 |         3.7 |      PivotClose:175.5700;Round:176.0000 |    0.000 |      0.0 |                  1 |  175.57 |  2.0% |   0.68 |    831,953,492
BSX    |   17.30 |    9.00 |         9.00 |            50.0% |      52.5% |      49.7% |      26 |       False | 0.030 |   0.527 |  32.8 | 1.008 |   0.945 |        5 |   nan |        0.0 |         4.8 |   PivotClose:102.6900;PivotLow:102.6300 |    0.000 |      0.0 |                  1 |  102.69 |  2.1% |   1.18 |    832,482,776
PAA    |   17.25 |   15.40 |        15.40 |            68.0% |      54.3% |      54.3% |      23 |       False | 0.654 |   0.125 |  88.7 | 0.996 |   0.923 |        5 | 0.236 |        2.0 |         3.4 |        PivotClose:16.9400;Round:17.0000 |    0.000 |      0.0 |                  1 |   16.94 |  2.0% |   1.16 |     52,111,526
ROCK   |   17.17 |   12.08 |        14.08 |            51.4% |      49.7% |      50.1% |      35 |        True | 0.938 |   0.040 |  16.0 | 1.022 |   0.933 |        5 | 0.382 |        4.5 |         3.2 |          PivotLow:58.9000;Round:59.0000 |    1.282 |      0.0 |                  0 |   59.15 |  4.1% |   0.61 |     21,580,575
AEO    |   17.11 |   12.60 |        12.60 |            52.0% |      49.3% |      51.9% |      23 |        True | 0.706 |   0.002 |  48.1 | 1.014 |   0.936 |        5 |   nan |        0.0 |         2.9 |     PivotClose:17.4800;PivotLow:17.4500 |   -0.157 |      0.0 |                  1 |   17.56 |  4.4% |   1.05 |     92,076,968
ATO    |   17.02 |   12.11 |         6.67 |            52.6% |      54.1% |      54.8% |      17 |        True | 0.053 |   0.453 |   9.8 | 0.995 |   0.940 |        5 |   nan |        0.0 |         4.5 |      PivotClose:175.1200;EMA20:175.4210 |    0.000 |      0.0 |                  3 |  175.12 |  1.7% |   1.40 |    166,228,684
FSLR   |   17.02 |   12.92 |        12.92 |            46.2% |      50.7% |      51.9% |      50 |        True | 0.669 |   0.744 |  11.3 | 1.024 |   0.937 |        5 |   nan |        0.0 |         4.4 |           EMA20:253.8705;Round:253.0000 |   -0.219 |      0.0 |                  0 |  253.08 |  5.3% |   1.14 |    623,997,995
F      |   17.01 |   11.10 |        14.86 |            47.6% |      48.6% |      51.1% |      19 |        True | 0.429 |   0.619 |  25.3 | 1.009 |   0.932 |        5 |   nan |        0.0 |         2.5 |                      PivotClose:13.1900 |    0.000 |      0.0 |                  2 |   13.19 |  2.2% |   0.48 |  1,836,111,377
RMD    |   17.01 |   15.83 |        10.67 |            58.5% |      53.9% |      54.5% |      39 |       False | 0.025 |   0.755 |   6.1 | 1.014 |   0.938 |        5 |   nan |        0.0 |         4.8 |   PivotClose:244.4600;PivotLow:244.2900 |    0.000 |      0.0 |                  0 |  244.46 |  2.7% |   0.78 |    329,944,354
DIS    |   16.98 |   18.78 |         0.00 |            72.2% |      52.4% |      53.7% |      16 |       False | 0.146 |   0.097 |  12.2 | 1.021 |   0.935 |        5 |   nan |        0.0 |         2.0 |           Round:106.0000;Round:105.0000 |    1.603 |      0.0 |                  0 |  105.80 |  3.2% |   1.58 |  1,174,248,123
TFIN   |   16.98 |   13.08 |         2.94 |            53.8% |      49.9% |      50.6% |      24 |       False | 0.526 |   0.180 |   7.3 | 1.009 |   0.934 |        5 |   nan |        0.0 |         2.9 |          PivotLow:52.3700;Round:52.0000 |    2.575 |      0.0 |                  1 |   52.41 |  3.8% |   0.52 |     13,523,666
MSEX   |   16.96 |   12.14 |         0.00 |            71.4% |      52.5% |      52.7% |      12 |       False | 0.667 |   0.002 |  27.0 | 0.992 |   0.948 |        5 | 0.382 |        2.9 |         4.0 |    PivotClose:52.5000;PivotHigh:52.7800 |    0.000 |      0.0 |                  3 |   52.50 |  4.4% |   0.59 |      9,743,642
SCHW   |   16.95 |   12.41 |        12.41 |            59.3% |      53.4% |      53.9% |      25 |        True | 0.459 |   0.100 |  19.8 | 1.018 |   0.942 |        5 |   nan |        0.0 |         4.3 |         EMA50:94.4114;PivotHigh:94.1200 |    0.858 |      2.0 |                 10 |   94.39 |  2.2% |   1.19 |    744,265,610
TILE   |   16.89 |   17.41 |        12.35 |            59.3% |      51.2% |      49.6% |      25 |        True | 0.769 |   0.589 |  25.1 | 1.007 |   0.938 |        5 |   nan |        0.0 |         4.0 |        PivotClose:25.9400;Round:26.0000 |    0.000 |      0.0 |                  2 |   25.94 |  3.4% |   0.90 |     11,690,195
ESTC   |   16.86 |    8.86 |        12.67 |            48.6% |      51.1% |      51.9% |      33 |        True | 0.697 |   0.307 |  23.2 | 1.018 |   0.925 |        5 |   nan |        0.0 |         4.2 |        PivotClose:90.8300;Round:91.0000 |    0.000 |      0.0 |                  2 |   90.83 |  3.9% |   0.89 |    125,198,705
MTX    |   16.85 |   16.33 |         0.00 |            66.7% |      52.1% |      51.5% |      19 |       False | 0.723 |   0.701 |  59.8 | 1.010 |   0.946 |        5 | 0.236 |        0.9 |         3.9 |        PivotClose:57.2200;EMA20:57.4777 |    0.000 |      0.0 |                  2 |   57.22 |  2.7% |   0.85 |     10,522,957
ANIP   |   16.81 |   15.70 |        14.00 |            52.1% |      49.1% |      49.2% |      92 |        True | 0.215 |   0.169 |   0.6 | 0.998 |   0.943 |        5 |   nan |        0.0 |         4.5 |        PivotClose:84.0200;Round:84.0000 |    0.000 |      0.0 |                  0 |   84.02 |  5.2% |   0.94 |     38,367,473
TGNA   |   16.80 |   13.27 |         9.25 |            54.1% |      50.0% |      50.3% |     279 |        True | 0.536 |   0.531 |  20.5 | 1.015 |   0.935 |        5 | 0.786 |        2.8 |         5.3 |        EMA50:19.9254;PivotClose:19.9200 |    0.000 |      0.0 |                  2 |   19.92 |  1.2% |   0.86 |     24,171,535
MHO    |   16.66 |   17.21 |        16.00 |            51.5% |      51.8% |      50.0% |      31 |        True | 0.256 |   0.732 |  30.4 | 1.010 |   0.934 |        5 |   nan |        0.0 |         3.9 |      PivotClose:128.6600;Round:129.0000 |    0.000 |      0.0 |                  0 |  128.66 |  2.9% |   0.73 |     31,245,114
NTR    |   16.59 |   15.53 |        16.76 |            63.2% |      50.3% |      52.6% |      17 |        True | 0.708 |   0.092 |  59.8 | 0.996 |   0.944 |        5 |   nan |        0.0 |         3.3 |    PivotClose:59.3700;PivotHigh:59.6800 |    0.000 |      0.0 |                  3 |   59.37 |  2.6% |   0.94 |    117,233,701
MAC    |   16.54 |   13.22 |        12.48 |            52.8% |      50.4% |      54.0% |      34 |        True | 0.613 |   0.022 |   8.6 | 0.994 |   0.933 |        5 | 0.500 |        0.3 |         3.5 |     PivotHigh:17.2500;PivotHigh:17.2600 |    0.924 |      0.0 |                  2 |   17.21 |  2.9% |   0.67 |     30,891,617
DHI    |   16.53 |   16.00 |        17.38 |            50.0% |      52.3% |      55.9% |      22 |        True | 0.089 |   0.779 |  10.6 | 1.009 |   0.944 |        5 |   nan |        0.0 |         4.1 |   PivotClose:142.4300;PivotLow:142.0600 |    0.000 |      0.0 |                  0 |  142.43 |  2.5% |   0.88 |    441,721,207
REZI   |   16.44 |   13.00 |         5.00 |            50.0% |      51.1% |      52.3% |      12 |        True | 0.989 |   0.350 |  80.3 | 1.023 |   0.934 |        5 | 0.618 |        2.7 |         4.9 |    PivotClose:33.0100;PivotHigh:33.0300 |    0.000 |      0.0 |                  0 |   33.01 |  6.2% |   1.46 |     84,335,722
BLFS   |   16.40 |   13.63 |        13.63 |            49.5% |      41.2% |      38.8% |     107 |        True | 0.141 |   0.104 |   1.7 | 0.971 |   0.925 |        5 | 0.500 |        1.6 |         4.2 |     PivotClose:24.0700;PivotLow:23.9600 |    0.000 |      0.0 |                  0 |   24.07 |  4.7% |   1.26 |      9,039,860
CARG   |   16.35 |   16.87 |         6.68 |            54.8% |      49.8% |      49.6% |      29 |        True | 0.453 |   0.375 |  45.3 | 0.983 |   0.932 |        5 |   nan |        0.0 |         2.6 |     PivotClose:35.5200;PivotLow:35.1150 |    0.000 |      0.0 |                  4 |   35.52 |  4.0% |   0.97 |     32,998,211
TSLA   |   16.32 |   15.18 |        15.18 |            55.2% |      50.9% |      49.6% |      65 |        True | 0.733 |   0.000 |  16.3 | 1.015 |   0.937 |        5 |   nan |        0.0 |         3.7 |           Round:404.0000;Round:405.0000 |    0.055 |      0.0 |                  0 |  404.35 |  5.7% |   1.22 | 38,163,807,687
EGP    |   16.24 |    8.56 |        28.17 |            44.4% |      51.9% |      52.0% |      34 |        True | 0.452 |   0.541 |  23.2 | 1.000 |   0.934 |        5 |   nan |        0.0 |         3.8 |      PivotClose:176.6600;EMA20:176.2078 |    0.000 |      0.0 |                  1 |  176.66 |  1.5% |   0.96 |     60,064,211
NET    |   16.18 |   12.62 |        12.62 |            48.3% |      52.5% |      53.8% |      27 |        True | 0.581 |   0.136 |   5.7 | 1.022 |   0.938 |        5 |   nan |        0.0 |         3.4 |           Round:211.0000;Round:210.0000 |   -0.109 |      0.0 |                  1 |  210.60 |  5.3% |   1.30 |    673,881,760
CPA    |   16.12 |   10.48 |        13.53 |            54.3% |      51.1% |      49.1% |      44 |        True | 0.500 |   0.562 |  16.0 | 1.011 |   0.941 |        5 |   nan |        0.0 |         4.8 |      PivotClose:124.9400;EMA20:125.1749 |    0.000 |      0.0 |                  5 |  124.94 |  2.7% |   1.33 |     19,163,244
HIG    |   16.12 |   12.14 |        10.90 |            55.2% |      51.3% |      51.0% |      27 |        True | 0.228 |   0.129 |  99.6 | 1.008 |   0.939 |        5 |   nan |        0.0 |         4.4 |   PivotClose:133.8500;PivotLow:133.6900 |    0.000 |      0.0 |                  4 |  133.85 |  1.6% |   0.83 |    189,127,202
WAY    |   16.12 |   12.76 |        14.71 |            64.7% |      54.0% |      60.0% |      15 |       False | 0.143 |   0.129 |  18.4 | 1.059 |   0.941 |        5 |   nan |        0.0 |         4.7 |     PivotClose:35.3200;PivotLow:35.3600 |    0.000 |      0.0 |                  0 |   35.32 |  3.2% |   0.60 |     87,413,018
BK     |   16.10 |    8.00 |        12.88 |            50.0% |      55.0% |      53.2% |      14 |        True | 0.390 |   0.160 |  27.2 | 1.018 |   0.942 |        5 |   nan |        0.0 |         3.8 |  PivotClose:110.4800;PivotHigh:110.1900 |    0.000 |      0.0 |                  2 |  110.48 |  1.8% |   1.42 |    341,606,331
THRM   |   16.05 |    8.20 |        26.33 |            44.0% |      51.0% |      52.3% |      73 |        True | 0.407 |   0.446 |  14.1 | 1.009 |   0.944 |        5 | 0.618 |        4.1 |         2.5 |          EMA50:35.5631;PivotLow:35.5000 |    1.385 |      0.0 |                  1 |   35.74 |  3.5% |   0.55 |      7,632,281
DLTR   |   16.04 |    8.89 |        18.52 |            48.6% |      49.0% |      50.7% |      70 |        True | 0.937 |   0.638 |  53.4 | 1.018 |   0.952 |        5 |   nan |        0.0 |         3.9 |    PivotLow:104.5600;PivotHigh:104.4900 |    0.283 |      6.7 |                  2 |  104.75 |  3.2% |   1.00 |    358,651,384
REX    |   16.03 |   12.00 |        11.80 |            56.2% |      50.6% |      50.9% |      14 |        True | 0.874 |   0.561 |  62.9 | 1.022 |   0.948 |        5 |   nan |        0.0 |         0.5 |                           Round:33.0000 |    0.292 |      7.0 |                  2 |   33.23 |  3.1% |   0.70 |      4,828,249
ADUS   |   15.98 |   15.48 |        11.33 |            51.9% |      52.0% |      52.3% |      25 |        True | 0.853 |   0.001 |   7.2 | 1.016 |   0.942 |        5 |   nan |        0.0 |         2.6 |        Round:109.0000;PivotLow:110.0000 |    5.322 |      0.0 |                  0 |  109.07 |  4.0% |   1.00 |     22,055,793
SANM   |   15.96 |    9.36 |         9.36 |            45.5% |      48.6% |      50.0% |      20 |        True | 0.846 |   0.794 |  43.3 | 1.017 |   0.941 |        5 |   nan |        0.0 |         3.4 |           Round:160.0000;Round:161.0000 |    0.251 |      5.6 |                  0 |  160.37 |  6.6% |   1.00 |    114,582,244
DUK    |   15.94 |   14.25 |        14.25 |            57.8% |      54.1% |      54.0% |      62 |        True | 0.236 |   0.016 |  12.4 | 1.007 |   0.944 |        5 |   nan |        0.0 |         3.4 |      PivotClose:122.7100;Round:123.0000 |    0.000 |      0.0 |                  2 |  122.71 |  1.4% |   1.15 |    422,152,026
NTRS   |   15.94 |   17.41 |        15.73 |            65.5% |      53.9% |      55.8% |      56 |        True | 0.425 |   0.203 |  15.8 | 1.015 |   0.938 |        5 |   nan |        0.0 |         2.0 |       Round:127.0000;PivotHigh:126.7800 |    0.724 |      6.5 |                  3 |  127.39 |  2.4% |   0.73 |    130,359,823
SNDR   |   15.94 |   14.00 |         8.75 |            62.5% |      51.9% |      54.8% |      54 |       False | 0.227 |   0.035 |   4.9 | 1.034 |   0.940 |        5 |   nan |        0.0 |         3.7 |    PivotHigh:21.4750;PivotClose:21.3700 |    0.896 |      0.7 |                  0 |   21.45 |  3.2% |   0.71 |     23,262,235
ACT    |   15.86 |    8.00 |        16.89 |            50.0% |      53.2% |      49.8% |      12 |        True | 0.860 |   0.117 |  88.1 | 0.990 |   0.930 |        5 | 0.786 |        4.0 |         4.1 |    PivotClose:37.7000;PivotHigh:37.7800 |    0.000 |      0.0 |                  1 |   37.70 |  2.0% |   0.76 |      9,896,759
GES    |   15.83 |   11.15 |         7.55 |            51.4% |      49.9% |      48.8% |     519 |        True | 0.357 |   0.603 |  34.9 | 1.001 |   0.939 |        5 |   nan |        0.0 |         5.5 |        EMA20:16.9201;PivotClose:16.9200 |    0.000 |      0.0 |                  3 |   16.92 |  0.7% |   0.74 |      9,196,591
HWKN   |   15.83 |   16.23 |        16.23 |            62.8% |      52.8% |      54.5% |      41 |       False | 0.541 |   0.755 |  24.3 | 1.016 |   0.945 |        5 |   nan |        0.0 |         3.4 |        PivotLow:127.0200;Round:127.0000 |   -7.625 |      0.0 |                  1 |  126.53 |  5.0% |   1.09 |     21,530,604
ARI    |   15.81 |   16.33 |        14.03 |            54.2% |      51.6% |      50.0% |      22 |        True | 0.846 |   0.365 |  44.2 | 0.997 |   0.945 |        5 |   nan |        0.0 |         4.0 |      PivotClose:9.8800;PivotHigh:9.9000 |    0.000 |      0.0 |                  1 |    9.88 |  1.7% |   0.97 |      8,664,783
AMWD   |   15.79 |   14.87 |        14.87 |            57.3% |      51.9% |      51.5% |      73 |       False | 0.619 |   0.630 |   1.5 | 1.011 |   0.948 |        5 |   nan |        0.0 |         3.7 |        PivotClose:51.2900;Round:51.0000 |    0.000 |      0.0 |                  0 |   51.29 |  4.8% |   1.24 |     11,134,762
BAC    |   15.78 |   12.00 |         0.00 |            56.2% |      50.8% |      49.4% |      46 |        True | 0.667 |   0.374 |  16.3 | 1.021 |   0.935 |        5 |   nan |        0.0 |         4.4 |        PivotClose:52.6100;EMA20:52.7254 |    0.000 |      0.0 |                  5 |   52.61 |  2.0% |   0.92 |  1,858,413,639
FAST   |   15.63 |   14.96 |        14.96 |            57.4% |      52.3% |      52.9% |      45 |       False | 0.052 |   0.840 |   6.9 | 1.006 |   0.937 |        5 |   nan |        0.0 |         4.7 |     PivotClose:40.4500;PivotLow:40.4200 |    0.000 |      0.0 |                  0 |   40.45 |  1.8% |   1.03 |    256,722,051
MOH    |   15.61 |   12.06 |        11.71 |            57.6% |      52.9% |      52.8% |      31 |       False | 0.467 |   0.725 |  12.2 | 0.997 |   0.932 |        5 | 0.000 |        3.0 |         2.9 |           Round:138.0000;Round:137.0000 |   -0.548 |      0.0 |                  0 |  137.54 |  4.5% |   0.63 |    338,434,149
MCY    |   15.59 |    7.11 |         3.62 |            52.6% |      51.0% |      51.2% |      36 |        True | 0.833 |   0.002 |  99.8 | 1.016 |   0.944 |        5 | 1.000 |        2.6 |         4.2 |        PivotClose:88.0900;Round:88.0000 |    0.000 |      0.0 |                  1 |   88.09 |  2.6% |   0.98 |     17,810,373
PIPR   |   15.59 |   15.13 |         2.94 |            56.4% |      51.9% |      50.6% |      37 |        True | 0.665 |   0.449 |  19.9 | 1.017 |   0.939 |        5 |   nan |        0.0 |         4.8 | PivotClose:328.2600;PivotClose:328.5100 |    0.000 |      0.0 |                  2 |  328.26 |  3.6% |   0.52 |     55,225,278
STLD   |   15.57 |    9.18 |         7.89 |            49.0% |      48.8% |      50.4% |      47 |        True | 0.725 |   0.745 |  56.7 | 1.010 |   0.937 |        5 |   nan |        0.0 |         3.1 |       PivotHigh:154.8600;Round:155.0000 |    0.656 |      8.7 |                  3 |  155.41 |  3.3% |   0.76 |    215,992,117
SCL    |   15.55 |   14.76 |         1.26 |            64.7% |      52.1% |      52.2% |      32 |       False | 0.874 |   0.723 |  47.5 | 1.019 |   0.946 |        5 |   nan |        0.0 |         4.9 |   PivotClose:44.1700;PivotClose:44.1800 |    0.000 |      0.0 |                  2 |   44.17 |  3.0% |   0.61 |      9,361,076
ALB    |   15.51 |    7.78 |         7.78 |            43.5% |      52.7% |      52.9% |      21 |        True | 0.773 |   0.665 |  99.1 | 0.997 |   0.932 |        5 |   nan |        0.0 |         3.6 |      Round:115.0000;PivotClose:114.5700 |   -0.134 |      0.0 |                  1 |  115.14 |  5.8% |   1.28 |    362,576,123
